wdpa_id,date,monthly_sum_frp_gw,monthly_fires
3306,2005-07-01,196.6,15
20224,2005-07-01,59.2,3
20230,2005-07-01,238.9,17
30605,2005-07-01,40.5,3
30614,2005-07-01,94.7,5
30618,2005-07-01,127.1,10
116297,2005-07-01,196.6,15
220034,2005-07-01,31.8,1
902858,2005-07-01,115.9,9
227,2005-08-01,10.8,1
20224,2005-08-01,22.6,1
220034,2005-08-01,17.3,2
3311,2005-09-01,26.5,1
3314,2005-09-01,26.5,1
12226,2005-09-01,29,1
12241,2005-09-01,26.5,1
28850,2005-09-01,26.5,1
30605,2005-09-01,10.8,1
30618,2005-09-01,15.9,1
902858,2005-09-01,12,1
227,2005-10-01,22.4,4
12226,2005-10-01,7.7,1
12572,2005-10-01,8.4,1
20224,2005-10-01,67.8,3
30605,2005-10-01,45.3,5
30614,2005-10-01,4,1
30618,2005-10-01,341.7,29
102910,2005-10-01,17,2
902858,2005-10-01,112.7,5
227,2005-11-01,107.3,7
3307,2005-11-01,13.1,2
3314,2005-11-01,113.9,7
12226,2005-11-01,5.3,1
12229,2005-11-01,5.3,1
12572,2005-11-01,8.8,1
20230,2005-11-01,15.2,1
28850,2005-11-01,5.4,1
30605,2005-11-01,28.8,4
30614,2005-11-01,117.4,9
30618,2005-11-01,1206.9,69
67670,2005-11-01,7.8,1
102910,2005-11-01,52.1,6
107569,2005-11-01,17.7,1
116297,2005-11-01,15.2,1
301932,2005-11-01,7.8,1
902858,2005-11-01,45.3,4
227,2005-12-01,45.1,4
3307,2005-12-01,19.4,2
30605,2005-12-01,45.9,5
30618,2005-12-01,488.6,23
227,2006-01-01,4.6,1
3311,2006-01-01,13.2,1
12241,2006-01-01,13.2,1
28850,2006-01-01,13.2,1
30605,2006-01-01,88,2
30618,2006-01-01,7.4,1
102910,2006-01-01,7.4,1
107569,2006-01-01,88,2
220034,2006-01-01,34.7,2
902858,2006-01-01,21.5,3
227,2006-02-01,6.8,1
3305,2006-02-01,147,6
3311,2006-02-01,14.4,1
12226,2006-02-01,16.6,2
12572,2006-02-01,40.3,2
30605,2006-02-01,30.1,2
30614,2006-02-01,25.8,4
30618,2006-02-01,240.8,13
102910,2006-02-01,84.8,4
107569,2006-02-01,71.9,7
115079,2006-02-01,40.3,2
116297,2006-02-01,49,2
301932,2006-02-01,49,2
302086,2006-02-01,13.3,1
306780,2006-02-01,24.9,1
902858,2006-02-01,102.3,8
197,2006-03-01,22,2
227,2006-03-01,248.8,12
3305,2006-03-01,568.2,17
3311,2006-03-01,67.5,4
3314,2006-03-01,217,12
12226,2006-03-01,49.2,4
12229,2006-03-01,13.4,1
12570,2006-03-01,49.1,3
12572,2006-03-01,247.6,14
20224,2006-03-01,125.3,6
20230,2006-03-01,378.5,18
28850,2006-03-01,67.5,4
30605,2006-03-01,780.4,34
30606,2006-03-01,149.5,3
30614,2006-03-01,990.9,36
30618,2006-03-01,4010,161
67670,2006-03-01,141.4,4
102910,2006-03-01,913,43
107569,2006-03-01,133.7,8
115079,2006-03-01,118.1,7
301932,2006-03-01,350.8,11
302086,2006-03-01,372.6,13
306780,2006-03-01,205.5,6
342347,2006-03-01,142.3,9
902858,2006-03-01,1697.7,67
197,2006-04-01,479.8,14
227,2006-04-01,7509.6,171
3305,2006-04-01,328.1,16
3306,2006-04-01,164.9,4
3307,2006-04-01,88.7,4
3311,2006-04-01,145,8
3314,2006-04-01,1016.4,38
12241,2006-04-01,45.8,3
12570,2006-04-01,3528.1,68
12572,2006-04-01,3186.8,69
20224,2006-04-01,1073.6,37
20230,2006-04-01,1895.4,65
28850,2006-04-01,312.5,11
30604,2006-04-01,151.5,7
30605,2006-04-01,11225.4,357
30606,2006-04-01,2700.2,57
30614,2006-04-01,5014,154
30618,2006-04-01,42342.5,993
67670,2006-04-01,2117.4,30
102910,2006-04-01,6849.1,145
107569,2006-04-01,1804.2,54
115079,2006-04-01,3738.1,84
116297,2006-04-01,1235.5,35
220034,2006-04-01,74.6,4
301932,2006-04-01,292.7,14
302086,2006-04-01,1130.9,34
306780,2006-04-01,5751.3,93
342347,2006-04-01,3070.8,86
902858,2006-04-01,23518.3,475
197,2006-05-01,453,22
227,2006-05-01,2387.5,99
3305,2006-05-01,941,43
3306,2006-05-01,716.1,26
3307,2006-05-01,664.7,23
3311,2006-05-01,1171.9,37
3314,2006-05-01,2173.5,42
12226,2006-05-01,105.6,4
12229,2006-05-01,48.4,3
12241,2006-05-01,109,4
12570,2006-05-01,480.3,19
12572,2006-05-01,774.6,27
20224,2006-05-01,894.2,33
20230,2006-05-01,2106.6,76
28850,2006-05-01,316.3,14
30604,2006-05-01,486.5,15
30605,2006-05-01,4988.9,202
30606,2006-05-01,1239.4,45
30614,2006-05-01,7440.1,181
30618,2006-05-01,27901.9,661
67670,2006-05-01,616.4,19
102910,2006-05-01,1781.5,49
107569,2006-05-01,1355.2,70
115079,2006-05-01,453.5,19
116297,2006-05-01,2174.8,46
220034,2006-05-01,452.3,7
301932,2006-05-01,517.7,22
302086,2006-05-01,115.2,6
306780,2006-05-01,6169.5,145
342347,2006-05-01,3098.7,71
902858,2006-05-01,16528.1,408
197,2006-06-01,9.4,1
227,2006-06-01,15.2,1
3305,2006-06-01,23.1,3
12572,2006-06-01,20.5,1
30605,2006-06-01,82.2,6
30606,2006-06-01,18.9,2
30618,2006-06-01,120.1,10
102910,2006-06-01,20.5,1
107569,2006-06-01,19.4,2
115079,2006-06-01,20.5,1
220034,2006-06-01,220,4
301932,2006-06-01,7.7,1
902858,2006-06-01,43.5,4
30605,2006-07-01,23.1,4
30614,2006-07-01,13.3,1
30618,2006-07-01,55.6,4
102910,2006-07-01,25.9,1
107569,2006-07-01,11.3,1
902858,2006-07-01,13.3,1
3305,2006-08-01,26.3,2
3314,2006-08-01,27.8,2
12226,2006-08-01,15.5,1
12570,2006-08-01,10.9,1
12572,2006-08-01,8.1,1
20224,2006-08-01,43.2,4
20230,2006-08-01,82.3,3
30605,2006-08-01,82.8,7
30606,2006-08-01,10,1
30614,2006-08-01,143.8,7
30618,2006-08-01,164.1,10
67670,2006-08-01,42,3
107569,2006-08-01,20.7,3
115079,2006-08-01,10.9,1
301932,2006-08-01,26.3,2
902858,2006-08-01,124.2,6
227,2006-09-01,29.1,3
3305,2006-09-01,164.4,9
12226,2006-09-01,54.6,2
12570,2006-09-01,6.2,1
12572,2006-09-01,6.2,1
20224,2006-09-01,11.7,1
20230,2006-09-01,12.2,1
30605,2006-09-01,73.7,5
30614,2006-09-01,12.2,1
30618,2006-09-01,106.7,9
102910,2006-09-01,4.2,1
107569,2006-09-01,48.6,3
115079,2006-09-01,6.2,1
116297,2006-09-01,54.8,3
220034,2006-09-01,154.9,8
301932,2006-09-01,54.8,3
902858,2006-09-01,42.9,4
197,2006-10-01,5.4,1
227,2006-10-01,18,3
3307,2006-10-01,34.2,3
3314,2006-10-01,8.8,1
12226,2006-10-01,22,2
12229,2006-10-01,22,2
12570,2006-10-01,104.5,8
12572,2006-10-01,61.7,5
20230,2006-10-01,192.3,9
30605,2006-10-01,172.7,9
30606,2006-10-01,55.2,2
30614,2006-10-01,264.7,16
30618,2006-10-01,1418.2,74
67670,2006-10-01,21.2,1
102910,2006-10-01,20.9,3
107569,2006-10-01,12.7,1
115079,2006-10-01,94.7,8
302086,2006-10-01,11.3,2
902858,2006-10-01,390.2,27
227,2006-11-01,130.4,10
3305,2006-11-01,21,2
3314,2006-11-01,40.9,2
12570,2006-11-01,91.3,6
12572,2006-11-01,55.7,3
20224,2006-11-01,10.4,1
30605,2006-11-01,128.8,5
30606,2006-11-01,4.8,1
30618,2006-11-01,1084.6,57
67670,2006-11-01,10.4,1
102910,2006-11-01,54,4
115079,2006-11-01,36,3
116297,2006-11-01,10.5,1
301932,2006-11-01,10.5,1
302086,2006-11-01,10,1
902858,2006-11-01,18,2
12570,2006-12-01,5.9,1
12572,2006-12-01,8.4,1
30618,2006-12-01,32.2,4
102910,2006-12-01,8.4,1
115079,2006-12-01,5.9,1
12570,2007-01-01,14.8,1
12572,2007-01-01,14.8,1
30618,2007-01-01,141.6,9
302086,2007-01-01,15.8,1
197,2007-02-01,19.5,1
227,2007-02-01,159.6,9
3305,2007-02-01,18,3
12570,2007-02-01,75,2
12572,2007-02-01,75,2
20224,2007-02-01,44.6,2
28850,2007-02-01,157.2,5
30605,2007-02-01,223.7,16
30606,2007-02-01,19.5,1
30614,2007-02-01,12.2,1
30618,2007-02-01,769.4,44
67670,2007-02-01,80.2,4
102910,2007-02-01,214.2,12
107569,2007-02-01,65.1,5
115079,2007-02-01,83.7,3
116297,2007-02-01,6,1
301932,2007-02-01,6,1
302086,2007-02-01,16.4,1
342347,2007-02-01,15.6,1
902858,2007-02-01,76.6,4
197,2007-03-01,38.4,3
227,2007-03-01,330.4,18
3306,2007-03-01,31.4,1
3311,2007-03-01,127,3
3314,2007-03-01,6,1
12226,2007-03-01,7,1
12241,2007-03-01,47.7,1
12570,2007-03-01,140.4,4
12572,2007-03-01,410.4,14
20230,2007-03-01,170.7,4
28850,2007-03-01,140.4,4
30604,2007-03-01,7.6,1
30605,2007-03-01,2326.2,61
30606,2007-03-01,105.1,6
30614,2007-03-01,331.9,11
30618,2007-03-01,3359.1,91
67670,2007-03-01,236.8,11
102910,2007-03-01,1224.6,29
107569,2007-03-01,433.4,13
115079,2007-03-01,365.7,12
116297,2007-03-01,397.9,7
302086,2007-03-01,248.5,9
306780,2007-03-01,20.1,1
342347,2007-03-01,20.9,1
902858,2007-03-01,1073.2,27
197,2007-04-01,1944.6,52
227,2007-04-01,6820.7,158
3305,2007-04-01,1625.4,54
3306,2007-04-01,1770.1,46
3307,2007-04-01,155.4,7
3311,2007-04-01,130.9,6
3314,2007-04-01,1903.8,52
12226,2007-04-01,129.1,5
12229,2007-04-01,101,4
12241,2007-04-01,49.5,2
12570,2007-04-01,1962.8,75
12572,2007-04-01,3054.7,102
20224,2007-04-01,858.5,34
20230,2007-04-01,7199.7,149
28850,2007-04-01,340.1,12
30604,2007-04-01,1069,12
30605,2007-04-01,27385.2,728
30606,2007-04-01,5878.9,105
30614,2007-04-01,10288.8,242
30618,2007-04-01,51566.4,1266
67670,2007-04-01,1942.7,30
102910,2007-04-01,6056.6,147
107569,2007-04-01,2724.8,99
115079,2007-04-01,2485.7,58
116297,2007-04-01,1869.5,51
220034,2007-04-01,63.6,3
301932,2007-04-01,169.1,11
302086,2007-04-01,1488.8,38
306780,2007-04-01,3459.4,80
342347,2007-04-01,2293.9,58
902858,2007-04-01,34385.7,601
197,2007-05-01,1289.3,54
227,2007-05-01,8103.2,306
3305,2007-05-01,11006.3,257
3306,2007-05-01,7698.6,168
3307,2007-05-01,1464,51
3311,2007-05-01,2012.3,67
3314,2007-05-01,1500.4,66
12226,2007-05-01,814.4,33
12229,2007-05-01,162.9,10
12241,2007-05-01,92.9,7
12570,2007-05-01,3152.7,78
12572,2007-05-01,3180.4,92
20224,2007-05-01,1371.9,53
20230,2007-05-01,16268.1,361
28850,2007-05-01,1131.5,37
30604,2007-05-01,216.7,11
30605,2007-05-01,15645.3,504
30606,2007-05-01,2483.8,81
30614,2007-05-01,13759.5,354
30618,2007-05-01,53012.3,1496
67670,2007-05-01,1883.7,66
102910,2007-05-01,5654.7,130
107569,2007-05-01,3726.6,141
115079,2007-05-01,3086.7,91
116297,2007-05-01,12366.7,230
220034,2007-05-01,63,3
301932,2007-05-01,3576.7,99
302086,2007-05-01,1720.6,47
306780,2007-05-01,5314.6,120
342347,2007-05-01,2791.6,79
902858,2007-05-01,33618.7,750
227,2007-06-01,136.6,10
3305,2007-06-01,284.9,3
3306,2007-06-01,284.9,3
3307,2007-06-01,14.1,2
3311,2007-06-01,13.5,1
3314,2007-06-01,11.8,1
12226,2007-06-01,67.2,5
12229,2007-06-01,25.7,1
12570,2007-06-01,39.3,3
12572,2007-06-01,29.5,2
20224,2007-06-01,368.2,12
20230,2007-06-01,668.1,14
28850,2007-06-01,13.5,1
30605,2007-06-01,1087.9,33
30606,2007-06-01,24.7,2
30614,2007-06-01,798.2,31
30618,2007-06-01,1735.3,64
67670,2007-06-01,61.9,2
102910,2007-06-01,54.7,1
107569,2007-06-01,882.8,37
115079,2007-06-01,39.3,3
116297,2007-06-01,515.4,8
302086,2007-06-01,96,5
306780,2007-06-01,48.8,3
342347,2007-06-01,44.9,4
902858,2007-06-01,1237.4,48
197,2007-07-01,21.8,1
3305,2007-07-01,10,1
3306,2007-07-01,10,1
3307,2007-07-01,10,1
3311,2007-07-01,76.4,2
3314,2007-07-01,76.4,2
12226,2007-07-01,49.2,2
12241,2007-07-01,76.4,2
12572,2007-07-01,17.5,2
20224,2007-07-01,62.1,3
20230,2007-07-01,33.7,3
28850,2007-07-01,76.4,2
30605,2007-07-01,100.6,5
30606,2007-07-01,52.3,3
30614,2007-07-01,57.1,4
30618,2007-07-01,279.7,21
107569,2007-07-01,77.4,4
116297,2007-07-01,23.7,2
220034,2007-07-01,23.6,2
302086,2007-07-01,9.8,1
306780,2007-07-01,46.3,2
342347,2007-07-01,65.3,4
902858,2007-07-01,154.1,8
227,2007-08-01,5.5,1
12572,2007-08-01,42.9,2
20224,2007-08-01,20.6,3
30605,2007-08-01,4.7,1
30618,2007-08-01,63.1,5
102910,2007-08-01,24.9,2
107569,2007-08-01,81.5,2
342347,2007-08-01,23.4,2
30605,2007-09-01,128.2,8
30618,2007-09-01,7.2,1
102910,2007-09-01,7.2,1
107569,2007-09-01,65,2
197,2007-10-01,12.2,1
12226,2007-10-01,13.8,1
12570,2007-10-01,24.2,3
12572,2007-10-01,18.6,2
20230,2007-10-01,5.6,1
30605,2007-10-01,160.3,9
30614,2007-10-01,20.5,2
30618,2007-10-01,279.1,21
67670,2007-10-01,12.4,2
102910,2007-10-01,6.9,1
107569,2007-10-01,59.2,1
115079,2007-10-01,24.2,3
342347,2007-10-01,9.5,1
902858,2007-10-01,164.9,9
227,2007-11-01,33.6,3
3311,2007-11-01,8.7,1
3314,2007-11-01,42.1,3
12241,2007-11-01,8.7,1
12572,2007-11-01,3.8,1
20224,2007-11-01,12.5,1
20230,2007-11-01,9.4,1
30605,2007-11-01,62.3,6
30614,2007-11-01,30.4,3
30618,2007-11-01,164.1,13
102910,2007-11-01,40.5,3
107569,2007-11-01,9.7,1
342347,2007-11-01,125.8,2
902858,2007-11-01,14.8,2
227,2007-12-01,25.4,4
3311,2007-12-01,6.5,1
3314,2007-12-01,4.7,1
12229,2007-12-01,7.9,1
12241,2007-12-01,6.5,1
20224,2007-12-01,40.5,4
28850,2007-12-01,6.5,1
30605,2007-12-01,31.1,4
30618,2007-12-01,458.8,31
67670,2007-12-01,8.2,1
102910,2007-12-01,11.4,2
107569,2007-12-01,7.6,1
115079,2007-12-01,11.4,2
20224,2008-01-01,16.9,2
30605,2008-01-01,51.4,4
30606,2008-01-01,39.5,2
30618,2008-01-01,189.2,9
107569,2008-01-01,78.9,6
306780,2008-01-01,31.8,2
342347,2008-01-01,322.7,10
902858,2008-01-01,14.3,2
227,2008-02-01,88.6,5
3307,2008-02-01,8.3,1
3311,2008-02-01,18,2
3314,2008-02-01,5.7,1
12572,2008-02-01,17.8,1
20224,2008-02-01,20.7,3
28850,2008-02-01,12.3,1
30605,2008-02-01,261.1,19
30606,2008-02-01,6,1
30614,2008-02-01,39,2
30618,2008-02-01,676.8,26
67670,2008-02-01,7.9,1
